event,start_time_utc,end_time_utc,start_epoch,end_epoch,duration_sec
inhale,2026-01-20T01:10:44.581948+00:00,2026-01-20T01:10:45.869704+00:00,1768871444.581948,1768871445.869704,1.287756
inhale,2026-01-20T01:10:47.353642+00:00,2026-01-20T01:10:48.587260+00:00,1768871447.353642,1768871448.58726,1.233618
inhale,2026-01-20T01:10:50.098878+00:00,2026-01-20T01:10:51.371381+00:00,1768871450.098878,1768871451.371381,1.272503
inhale,2026-01-20T01:10:52.855687+00:00,2026-01-20T01:10:54.203982+00:00,1768871452.855687,1768871454.203982,1.348295
inhale,2026-01-20T01:10:55.794192+00:00,2026-01-20T01:10:57.158391+00:00,1768871455.794192,1768871457.158391,1.364199
inhale,2026-01-20T01:10:58.594000+00:00,2026-01-20T01:11:00.002654+00:00,1768871458.594,1768871460.002654,1.408654
inhale,2026-01-20T01:11:01.239585+00:00,2026-01-20T01:11:02.580204+00:00,1768871461.239585,1768871462.580204,1.340619
inhale,2026-01-20T01:11:03.948885+00:00,2026-01-20T01:11:05.248181+00:00,1768871463.948885,1768871465.248181,1.299296
inhale,2026-01-20T01:11:06.752270+00:00,2026-01-20T01:11:07.971587+00:00,1768871466.75227,1768871467.971587,1.219317
inhale,2026-01-20T01:11:09.383714+00:00,2026-01-20T01:11:10.586009+00:00,1768871469.383714,1768871470.586009,1.202295
inhale,2026-01-20T01:11:11.981749+00:00,2026-01-20T01:11:13.269780+00:00,1768871471.981749,1768871473.26978,1.288031
inhale,2026-01-20T01:11:14.604557+00:00,2026-01-20T01:11:15.776936+00:00,1768871474.604557,1768871475.776936,1.172379
inhale,2026-01-20T01:11:17.286886+00:00,2026-01-20T01:11:18.580309+00:00,1768871477.286886,1768871478.580309,1.293423
inhale,2026-01-20T01:11:19.826896+00:00,2026-01-20T01:11:21.127385+00:00,1768871479.826896,1768871481.127385,1.300489
inhale,2026-01-20T01:11:22.548356+00:00,2026-01-20T01:11:23.717792+00:00,1768871482.548356,1768871483.717792,1.169436
inhale,2026-01-20T01:11:25.049057+00:00,2026-01-20T01:11:26.276226+00:00,1768871485.049057,1768871486.276226,1.227169
inhale,2026-01-20T01:11:27.553004+00:00,2026-01-20T01:11:28.815596+00:00,1768871487.553004,1768871488.815596,1.262592
inhale,2026-01-20T01:11:30.079597+00:00,2026-01-20T01:11:31.368283+00:00,1768871490.079597,1768871491.368283,1.288686
inhale,2026-01-20T01:11:32.696342+00:00,2026-01-20T01:11:33.977631+00:00,1768871492.696342,1768871493.977631,1.281289
inhale,2026-01-20T01:11:35.228526+00:00,2026-01-20T01:11:36.518742+00:00,1768871495.228526,1768871496.518742,1.290216
inhale,2026-01-20T01:11:38.149143+00:00,2026-01-20T01:11:39.397499+00:00,1768871498.149143,1768871499.397499,1.248356
inhale,2026-01-20T01:11:41.162542+00:00,2026-01-20T01:11:42.426438+00:00,1768871501.162542,1768871502.426438,1.263896
inhale,2026-01-20T01:11:44.050764+00:00,2026-01-20T01:11:45.229393+00:00,1768871504.050764,1768871505.229393,1.178629
inhale,2026-01-20T01:11:46.680299+00:00,2026-01-20T01:11:47.964275+00:00,1768871506.680299,1768871507.964275,1.283976
inhale,2026-01-20T01:11:49.373146+00:00,2026-01-20T01:11:50.495919+00:00,1768871509.373146,1768871510.495919,1.122773
inhale,2026-01-20T01:11:51.952367+00:00,2026-01-20T01:11:53.272008+00:00,1768871511.952367,1768871513.272008,1.319641
inhale,2026-01-20T01:11:54.549159+00:00,2026-01-20T01:11:55.785542+00:00,1768871514.549159,1768871515.785542,1.236383
inhale,2026-01-20T01:11:57.244470+00:00,2026-01-20T01:11:58.468186+00:00,1768871517.24447,1768871518.468186,1.223716
inhale,2026-01-20T01:12:00.029358+00:00,2026-01-20T01:12:01.347141+00:00,1768871520.029358,1768871521.347141,1.317783
